"","id","citypath","introtext","cityname","city_latitude","city_longitude","scheme_color","lez","urb_toll","other_reg","em_scheme"
"464","1048","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/novi-ligure-ar","The Access Regulation (ZTL) of Novi Ligure covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Novi Ligure""  href=""/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/novi-ligure"">Novi Ligure</a>.","Novi Ligure - AR",44.77,8.78,"3",FALSE,FALSE,TRUE,FALSE
"465","1049","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/orta-san-giulio-ar","The Access Regulation (ZTL) of Orta San Giulio covers part of the historic center.","Orta San Giulio - AR",45.8,8.42,"3",FALSE,FALSE,TRUE,FALSE
"466","1050","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/pinerolo-ar","There is also a <a title=""Low Emission Zone"" class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/pinerolo"">Low Emission Zone</a> in place.<br> The Access Regulation (ZTL) of Pinerolo covers part of the historic center.
<br><p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Pinerolo - AR",44.88,7.35,"3",FALSE,FALSE,TRUE,FALSE
"467","1051","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/sauze-d-oulx-ar","The Access Regulation (ZTL) of Sauze d'Oulx covers the historic center.","Sauze d Oulx - AR",45.03,6.86,"3",FALSE,FALSE,TRUE,FALSE
"468","1052","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/vercelli-ar","The Access Regulation (ZTL) of Vercelli covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Vercelli""  href=""/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/vercelli"">Vercelli</a>.<br><br>
<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Vercelli - AR",45.32,8.42,"3",FALSE,FALSE,TRUE,FALSE
"469","1053","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/altamura-ar","The Access Regulation (ZTL) of Altamura covers part of the historic center.","Altamura - AR",40.83,16.55,"3",FALSE,FALSE,TRUE,FALSE
"470","1054","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/bari-ar","The Access Regulation (ZTL) of Bari covers part of the historic center.","Bari - AR",41.12,16.87,"3",FALSE,FALSE,TRUE,FALSE
"471","1055","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/barletta-ar","The Access Regulation (ZTL) of Barletta covers part of the historic center.","Barletta - AR",41.32,16.28,"3",FALSE,FALSE,TRUE,FALSE
"472","1056","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/bitonto-ar","The Access Regulation (ZTL) of Bitonto covers part of the historic center.","Bitonto - AR",41.11,16.69,"3",FALSE,FALSE,TRUE,FALSE
"473","1057","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/conversano-ar","The Access Regulation (ZTL) of Conversano covers part of the historic center.","Conversano - AR",40.97,17.12,"3",FALSE,FALSE,TRUE,FALSE
"474","1058","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/corato-ar","The Access Regulation (ZTL) of Corato covers part of the historic center.","Corato - AR",41.15,16.41,"3",FALSE,FALSE,TRUE,FALSE
"475","1059","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/foggia-ar","The Access Regulation (ZTL) of Foggia covers part of the historic center.","Foggia - AR",41.46,15.54,"3",FALSE,FALSE,TRUE,FALSE
"476","1060","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/gallipoli-ar","The Access Regulation (ZTL) of Gallipoli covers the peninsula.","Gallipoli - AR",40.06,17.99,"3",FALSE,FALSE,TRUE,FALSE
"477","1062","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/giovinazzo-ar","The Access Regulation (ZTL) of Giovinazzo covers part of the historic center.","Giovinazzo - AR",41.19,16.67,"3",FALSE,FALSE,TRUE,FALSE
"478","1063","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/lecce-ar","The Access Regulation (ZTL) of Lecce covers part of the historic center.","Lecce - AR",40.35,18.18,"3",FALSE,FALSE,TRUE,FALSE
"479","1064","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/lucera-ar","The Access Regulation (ZTL) of Lucera covers part of the historic center.","Lucera - AR",41.51,15.34,"3",FALSE,FALSE,TRUE,FALSE
"480","1065","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/manfredonia-ar","The Access Regulation (ZTL) of Manfredonia covers part of the historic center.","Manfredonia - AR",41.63,15.92,"3",FALSE,FALSE,TRUE,FALSE
"481","1066","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/san-severo-ar","The Access Regulation (ZTL) of San Severo covers part of the historic center.","San Severo - AR",41.69,15.38,"3",FALSE,FALSE,TRUE,FALSE
"482","1067","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/puglia-region/terlizzi-ar","The Access Regulation (ZTL) of Terlizzi covers part of the historic center.","Terlizzi - AR",41.13,16.54,"3",FALSE,FALSE,TRUE,FALSE
"483","1068","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sardegna-region/alghero-ar","The Access Regulation (ZTL) of Alghero covers the entire historic center.","Alghero - AR",40.56,8.32,"3",FALSE,FALSE,TRUE,FALSE
"484","1070","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sardegna-region/nuoro-ar","The Access Regulation (ZTL) of Nuoro covers part of the historic center.","Nuoro - AR",40.33,9.46,"3",FALSE,FALSE,TRUE,FALSE
"485","1071","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sardegna-region/sassari-ar","The Access Regulation (ZTL) of Sassari covers part of the historic center.","Sassari - AR",40.8,8.58,"3",FALSE,FALSE,TRUE,FALSE
"486","1072","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/agrigento-ar","The Access Regulation (ZTL) of Agrigento covers part of the historic center.","Agrigento - AR",37.31,13.58,"3",FALSE,FALSE,TRUE,FALSE
"487","1073","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/catania-ar","The Access Regulation (ZTL) of Catania covers part of the historic center.","Catania - AR",37.51,15.08,"3",FALSE,FALSE,TRUE,FALSE
"488","1074","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/marsala-ar","The Access Regulation (ZTL) of Marsala covers part of the historic center.","Marsala - AR",37.8,12.44,"3",FALSE,FALSE,TRUE,FALSE
"489","1075","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/ragusa-ar","The Access Regulation (ZTL) of Ragusa covers part of the historic center.","Ragusa - AR",36.93,14.71,"3",FALSE,FALSE,TRUE,FALSE
"490","1076","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/siracusa-ar","The Access Regulation (ZTL) of Siracusa covers part of the historic center.","Siracusa - AR",37.08,15.29,"3",FALSE,FALSE,TRUE,FALSE
"491","1077","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/sicilia-region/taormina-ar","The Access Regulation (ZTL) of Taormina covers part of the historic center and is divided in zone A, B and C.","Taormina - AR",37.85,15.29,"3",FALSE,FALSE,TRUE,FALSE
"492","1078","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/altopascio-ar","The Access Regulation (ZTL) of Altopascio covers part of the historic center.","Altopascio - AR",43.81,10.68,"3",FALSE,FALSE,TRUE,FALSE
"493","1079","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/arezzo-ar","The Access Regulation (ZTL) of Arezzo covers part of the historic center and is divided in area A and B. ","Arezzo - AR",43.46,11.88,"3",FALSE,FALSE,TRUE,FALSE
"494","1080","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/capoliveri-ar","The Access Regulation (ZTL) of Capoliveri covers part of the historic center.","Capoliveri - AR",42.75,10.38,"3",FALSE,FALSE,TRUE,FALSE
"495","1081","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/carrara-ar","The Access Regulation (ZTL) of Carrara covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Carrara""  href=""/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/carrara"">Carrara</a>.","Carrara - AR",44.08,10.1,"3",FALSE,FALSE,TRUE,FALSE
"496","1086","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/cecina-ar","The Access Regulation (ZTL) of Cecina covers part of the historic center.","Cecina - AR",43.32,10.5,"3",FALSE,FALSE,TRUE,FALSE
"497","1083","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/casole-val-d-elsa-ar","The Access Regulation (ZTL) of Casole val d'Elsa covers part of the historic center.","Casole val d Elsa - AR",43.34,11.05,"3",FALSE,FALSE,TRUE,FALSE
"498","1087","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/colle-val-d-elsa-ar","The Access Regulation (ZTL) of Colle val d'Elsa covers part of the historic center.","Colle val d Elsa - AR",43.42,11.13,"3",FALSE,FALSE,TRUE,FALSE
"499","1088","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/cortona-ar","The Access Regulation (ZTL) of Cortona covers part of the historic center and is divided in two parts: ZTL Gialla and ZTL Rossa.","Cortona - AR",43.28,11.99,"3",FALSE,FALSE,TRUE,FALSE
"500","1089","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/empoli-ar","The Access Regulation (ZTL) of Empoli covers part of the historic center and is divided in two parts: ZTL Gialla and ZTL Rossa.<br><br>There is also an LEZ in place in <a title=""Empoli""  href=""/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/empoli"">Empoli</a>.","Empoli - AR",43.72,10.95,"3",FALSE,FALSE,TRUE,FALSE
"501","1092","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/foiano-della-chiana-ar","The Access Regulation (ZTL) of Foiano della Chiana covers part of the historic center and is divided in two parts: ZTL A and B.","Foiano della Chiana - AR",43.25,11.82,"3",FALSE,FALSE,TRUE,FALSE
"502","1093","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/forte-dei-marmi-ar","The Access Regulation (ZTL) of Forte dei Marmi covers part of the historic center.","Forte dei Marmi - AR",43.96,10.18,"3",FALSE,FALSE,TRUE,FALSE
"503","1099","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/livorno-ar","The Access Regulation (ZTL) of Livorno covers part of the historic center.<br>
","Livorno - AR",43.55,10.31,"3",FALSE,FALSE,TRUE,FALSE
"504","1100","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/lucca-ar","The Access Regulation (ZTL) of Lucca covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Lucca""  href=""/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/lucca"">Lucca</a>.","Lucca - AR",43.84,10.5,"3",FALSE,FALSE,TRUE,FALSE
"505","1101","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/lucignano-ar","The Access Regulation (ZTL) of Lucignano covers part of the historic center.","Lucignano - AR",43.63,11.13,"3",FALSE,FALSE,TRUE,FALSE
"506","1104","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/montecatini-terme-ar","The Access Regulation (ZTL) of Montecatini Terme covers part of the historic center.","Montecatini Terme - AR",43.88,10.78,"3",FALSE,FALSE,TRUE,FALSE
"507","1103","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/monte-argentario-ar","The Access Regulation (ZTL) of Monte Argentario covers part of the historic center.<br>
The ZTL is divided in three parts: ZTL Umberto I, Pilarella and Porto Ercole.","Monte Argentario - AR",42.43,11.12,"3",FALSE,FALSE,TRUE,FALSE
"508","1105","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/piombino-ar","The Access Regulation (ZTL) of Piombino covers part of the historic center.","Piombino - AR",42.93,10.53,"3",FALSE,FALSE,TRUE,FALSE
"509","1106","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/pisa-ar","The Access Regulation (ZTL) of Pisa covers part of the historic center.<br>There is also an LEZ in place in <a title=""Pisa""  href=""/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/pisa"">Pisa</a>.
","Pisa - AR",43.72,10.4,"3",FALSE,FALSE,TRUE,FALSE
"510","1107","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/pistoia-ar","The Access Regulation (ZTL) of Pistoia covers part of the historic center.","Pistoia - AR",43.93,10.92,"3",FALSE,FALSE,TRUE,FALSE
"511","1108","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/poppi-ar","The Access Regulation (ZTL) of Poppi covers part of the historic center. The ZTL is divided in two parts A and B.","Poppi - AR",43.72,11.77,"3",FALSE,FALSE,TRUE,FALSE
"512","1109","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/portoferraio-ar","The Access Regulation (ZTL) of Portoferraio covers part of the historic center.","Portoferraio - AR",42.82,10.33,"3",FALSE,FALSE,TRUE,FALSE
"513","1110","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/san-giovanni-valdarno-ar","The Access Regulation (ZTL) of San Giovanni Valdarno covers part of the historic center.","San Giovanni Valdarno - AR",43.57,11.52,"3",FALSE,FALSE,TRUE,FALSE
"514","1111","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/sesto-fiorentino-ar","The Access Regulation (ZTL) of Sesto Fiorentino covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Sesto Fiorentino""  href=""/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/sesto-fiorentino"">Sesto Fiorentino</a>.","Sesto Fiorentino - AR",43.83,11.2,"3",FALSE,FALSE,TRUE,FALSE
"515","1112","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/siena-ar","The Access Regulation (ZTL) of Siena covers part of the historic center.","Siena - AR",43.32,11.33,"3",FALSE,FALSE,TRUE,FALSE
"516","1113","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/volterra-ar","The Access Regulation (ZTL) of Volterra covers part of the historic center.","Volterra - AR",43.4,10.86,"3",FALSE,FALSE,TRUE,FALSE
"517","1114","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/bolzano-province/bolzano-ar","There is also a <a title=""Low Emission Zone"" class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/bolzano-province/bolzano-bozen7"">Low Emission Zone</a> in place in Bolzano.<br>
The Access Regulation (ZTL) of Bolzano covers part of the historic center.","Bolzano (Bozen) - AR",46.5,11.35,"3",FALSE,FALSE,TRUE,FALSE
"518","1115","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/trentino-province/moena-ar","The Access Regulation (ZTL) of Moena covers part of the historic center.","Moena - AR",46.38,11.66,"3",FALSE,FALSE,TRUE,FALSE
"519","1116","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/umbria/orvieto-ar","The Access Regulation (ZTL) of Orvieto covers part of the historic center.<br>
The ZTL is divided in five sectors.","Orvieto - AR",42.72,12.11,"3",FALSE,FALSE,TRUE,FALSE
"520","1117","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/umbria/perugia-ar","The Access Regulation (ZTL) of Perugia covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Perugia""  href=""/countries-mainmenu-147/italy-mainmenu-81/umbria/perugia"">Perugia</a>.","Perugia - AR",43.11,12.39,"3",FALSE,FALSE,TRUE,FALSE
"521","1119","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/umbria/terni-ar","The Access Regulation (ZTL) of Terni covers part of the historic center.
<br>
Terni also has a winter LEZ in place.","Terni - AR",42.56,12.64,"3",FALSE,FALSE,TRUE,FALSE
"522","1120","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/umbria/todi-ar","The Access Regulation (ZTL) of Todi covers part of the historic center.","Todi - AR",42.79,12.42,"3",FALSE,FALSE,TRUE,FALSE
"523","1121","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/aosta-valle-d/aosta-ar","The Access Regulation (ZTL) of Aosta covers part of the historic center.<br>There is also a LEZ in <a title=""Aosta""href=""/countries-mainmenu-147/italy-mainmenu-81/aosta-valle-d/aosta"">Aosta</a>.","Aosta - AR",45.74,7.32,"3",FALSE,FALSE,TRUE,FALSE
"524","1529","/countries-mainmenu-147/italy-mainmenu-81/campania-region/citta-di-ischia-ar","The Access Regulation (ZTL) of Citta di Ischia covers part of the historical center.","Citta di Ischia - AR",40.74,13.95,"3",FALSE,FALSE,TRUE,FALSE
"525","1122","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/asolo-ar","The Access Regulation (ZTL) of Asolo covers part of the historic center.
<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 2019.</p>
","Asolo - AR",45.8,11.91,"3",FALSE,FALSE,TRUE,FALSE
"526","1123","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/bassano-del-grappa-ar","The Access Regulation (ZTL) of Bassano del Grappa covers part of the historic center.<br />
	<br><p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Bassano del Grappa - AR",45.77,11.73,"3",FALSE,FALSE,TRUE,FALSE
"527","1124","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/conegliano-ar","The Access Regulation (ZTL) of Conegliano covers part of the historic center.<br />
	<br><p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>

","Conegliano - AR",45.89,12.3,"3",FALSE,FALSE,TRUE,FALSE
"528","1125","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/lazise-ar","The Access Regulation (ZTL) of Lazise covers part of the historic center.","Lazise - AR",45.51,10.73,"3",FALSE,FALSE,TRUE,FALSE
"529","1126","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/marostica-ar","The Access Regulation (ZTL) of Marostica covers part of the historic center.","Marostica - AR",45.75,11.66,"3",FALSE,FALSE,TRUE,FALSE
"530","1127","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/mestre-ar","The Access Regulation (ZTL) of Mestre covers part of the historic center. <br />
	<br><p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Mestre - AR",45.49,12.24,"3",FALSE,FALSE,TRUE,FALSE
"531","1128","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/mirano-ar","The Access Regulation (ZTL) of Mirano covers part of the historic center.","Mirano - AR",45.49,12.11,"3",FALSE,FALSE,TRUE,FALSE
"532","1129","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/montagnana-ar","The Access Regulation (ZTL) of Montagnana covers part of the historic center.","Montagnana - AR",45.23,11.47,"3",FALSE,FALSE,TRUE,FALSE
"533","1130","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/padova-ar","The Access Regulation (ZTL) of Padova covers part of the historic center.<p>
	<br />
	<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Padova - AR",45.41,11.88,"3",FALSE,FALSE,TRUE,FALSE
"534","1131","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/piove-di-sacco-ar","The Access Regulation (ZTL) of Piove di Sacco covers part of the historic center.","Piove di Sacco - AR",45.3,12.03,"3",FALSE,FALSE,TRUE,FALSE
"535","1132","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/portogruaro-ar","The Access Regulation (ZTL) of Portogruaro covers part of the historic center.","Portogruaro - AR",45.78,12.84,"3",FALSE,FALSE,TRUE,FALSE
"536","1133","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/rovigo-ar","The Access Regulation (ZTL) of Rovigo covers part of the historic center.<p>
	<br />
	<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Rovigo - AR",45.07,11.79,"3",FALSE,FALSE,TRUE,FALSE
"537","1134","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/selvazzano-ar","The Access Regulation (ZTL) of Selvazzano covers part of the historic center. <br />
	<br><p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>

","Selvazzano - AR",45.39,11.78,"3",FALSE,FALSE,TRUE,FALSE
"538","1135","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/valeggio-sul-mincio-ar","The Access Regulation (ZTL) of Valeggio sul Mincio covers part of the historic center.","Valeggio sul Mincio - AR",45.35,10.73,"3",FALSE,FALSE,TRUE,FALSE
"539","1136","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/verona-ar","The Access Regulation (ZTL) of Verona covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Verona""  href=""/countries-mainmenu-147/italy-mainmenu-81/veneto/verona"">Verona</a>.<br /><br>
	<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>
","Verona - AR",45.44,10.99,"3",FALSE,FALSE,TRUE,FALSE
"540","1137","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/veneto/vicenza-ar","The Access Regulation (ZTL) of Vicenza covers part of the historic center.<p>
	<br />
	<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>

","Vicenza - AR",45.55,11.55,"3",FALSE,FALSE,TRUE,FALSE
"541","1669","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/423-rigi-carfree","CH","Rigi - carfree",47.05,8.46,"3",FALSE,FALSE,TRUE,FALSE
"542","1670","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/424-saas-fee-carfree","CH","Saas-Fee - carfree",46.06,7.55,"3",FALSE,FALSE,TRUE,FALSE
"543","1140","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/atrani-ar","The Access Regulation (ZTL) of Atrani covers part of the historic center.","Atrani - AR",40.64,14.61,"3",FALSE,FALSE,TRUE,FALSE
"544","1141","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/caiazzo-ar","The Access Regulation (ZTL) of Caiazzo covers part of the historic center.","Caiazzo - AR",41.18,14.36,"3",FALSE,FALSE,TRUE,FALSE
"545","1142","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/caserta-ar","The Access Regulation (ZTL) of Caserta covers part of the historic center and is divided in two parts:ZTL Cosrso Trieste and ZTL Piazza Dante.","Caserta - AR",41.07,14.33,"3",FALSE,FALSE,TRUE,FALSE
"546","1143","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/cava-dei-tirreni-ar","The Access Regulation (ZTL) of Cava dei Tirreni covers part of the historic center.","Cava dei Tirreni - AR",40.7,14.71,"3",FALSE,FALSE,TRUE,FALSE
"547","1144","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/forio-ar","The Access Regulation (ZTL) of Forio covers part of the historic center.","Forio - AR",40.74,13.86,"3",FALSE,FALSE,TRUE,FALSE
"548","1145","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/maiori-ar","The Access Regulation (ZTL) of Maiori covers part of the historic center.","Maiori - AR",40.65,14.64,"3",FALSE,FALSE,TRUE,FALSE
"549","1149","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/paestum-ar","The Access Regulation (ZTL) of Paestum covers part of the entire archaeological area.","Paestum - AR",40.42,15.01,"3",FALSE,FALSE,TRUE,FALSE
